uid,community_schooltype,county,api,variable_name,percentage
5922,Suburban_E,Jim Stillwagon,547.2563891,fullqual,54.85482122
5923,Suburban_E,Marcus Marek,580.5828815,meals,45.29583533
5923,Suburban_E,Marcus Marek,580.5828815,colgrad,22.27005406
5923,Suburban_E,Marcus Marek,580.5828815,fullqual,70.85364837
5924,Urban_E,Chase Young,548.5345924,meals,82.99222579
5924,Urban_E,Chase Young,548.5345924,colgrad,7.281022155
5924,Urban_E,Chase Young,548.5345924,fullqual,98.06421876
5925,Urban_E,James Laurinaitis,864.5085171,meals,14.9300728
5925,Urban_E,James Laurinaitis,864.5085171,colgrad,41.58188192
5925,Urban_E,James Laurinaitis,864.5085171,fullqual,99.53646704
5926,Suburban_E,Chase Young,551.9642043,meals,83.50696976
5926,Suburban_E,Chase Young,551.9642043,colgrad,6.98473272
5926,Suburban_E,Chase Young,551.9642043,fullqual,99.13266549
5927,Rural_E,Will Allen,677.9490835,meals,66.41223407
5927,Rural_E,Will Allen,677.9490835,colgrad,5.116914606
5927,Rural_E,Will Allen,677.9490835,fullqual,95.0259773
5928,Rural_H,Korey Stringer,791.9138539,meals,14.79570302
5928,Rural_H,Korey Stringer,791.9138539,colgrad,30.92682182
5928,Rural_H,Korey Stringer,791.9138539,fullqual,98.69445446
5929,Rural_M,Mike Doss,652.8503912,meals,30.17594181
5929,Rural_M,Mike Doss,652.8503912,colgrad,19.11132948
5929,Rural_M,Mike Doss,652.8503912,fullqual,92.00779767
5930,Urban_E,Iolas Huffman,566.578196,meals,90.81989876
5930,Urban_E,Iolas Huffman,566.578196,colgrad,3.871957766
5930,Urban_E,Iolas Huffman,566.578196,fullqual,93.56573484
5931,Suburban_E,Pat Elflein,763.7874451,meals,28.63805408
5931,Suburban_E,Pat Elflein,763.7874451,colgrad,17.36266216
5931,Suburban_E,Pat Elflein,763.7874451,fullqual,80.9149576
5932,Suburban_M,Jim Parker,549.4480606,meals,81.53685161
5932,Suburban_M,Jim Parker,549.4480606,colgrad,26.00884496
5932,Suburban_M,Jim Parker,549.4480606,fullqual,77.98903554
5933,Rural_E,Charles Harley,528.5165762,meals,84.67604374
5933,Rural_E,Charles Harley,528.5165762,colgrad,8.596255676
5933,Rural_E,Charles Harley,528.5165762,fullqual,47.86221098
5934,Suburban_H,Bob Ferguson,581.8846573,meals,73.39025103
5934,Suburban_H,Bob Ferguson,581.8846573,colgrad,12.38367561
5934,Suburban_H,Bob Ferguson,581.8846573,fullqual,69.29165915
5935,Rural_E,Ken Fritz,543.750767,meals,82.64112021
5935,Rural_E,Ken Fritz,543.750767,colgrad,10.55366087
5935,Rural_E,Ken Fritz,543.750767,fullqual,85.73481163
5936,Rural_E,James Laurinaitis,716.9525158,meals,48.68787583
5936,Rural_E,James Laurinaitis,716.9525158,colgrad,17.59234689
5936,Rural_E,James Laurinaitis,716.9525158,fullqual,88.63242396
5937,Urban_M,Howard Cassady,860.0545315,meals,7.977336319
5937,Urban_M,Howard Cassady,860.0545315,colgrad,51.031508
5937,Urban_M,Howard Cassady,860.0545315,fullqual,99.9959819
5938,Urban_E,Dan Wilkinson,771.8521105,meals,19.83262727
5938,Urban_E,Dan Wilkinson,771.8521105,colgrad,15.96075569
5938,Urban_E,Dan Wilkinson,771.8521105,fullqual,82.27473669
5939,Urban_E,Tom Cousineau,899.2120343,meals,12.40273966
5939,Urban_E,Tom Cousineau,899.2120343,colgrad,40.21729758
5939,Urban_E,Tom Cousineau,899.2120343,fullqual,98.95074996
5940,Urban_H,Tom Cousineau,624.8349224,meals,86.12279387
5940,Urban_H,Tom Cousineau,624.8349224,colgrad,15.69236179
5940,Urban_H,Tom Cousineau,624.8349224,fullqual,94.64103632
5941,Urban_E,Mike Doss,722.6366648,meals,19.55033254
5941,Urban_E,Mike Doss,722.6366648,colgrad,29.9407639
5941,Urban_E,Mike Doss,722.6366648,fullqual,98.87823365
5942,Urban_M,Wyatt Davis,565.2907718,meals,82.14291176
5942,Urban_M,Wyatt Davis,565.2907718,colgrad,3.108026584
5942,Urban_M,Wyatt Davis,565.2907718,fullqual,80.95332772
5943,Rural_E,Gaylord Stinchcomb,695.1063059,meals,34.30221309
5943,Rural_E,Gaylord Stinchcomb,695.1063059,colgrad,28.94055223
5943,Rural_E,Gaylord Stinchcomb,695.1063059,fullqual,99.23781382
5944,Urban_E,Howard Cassady,735.6050673,meals,42.06657151
5944,Urban_E,Howard Cassady,735.6050673,colgrad,13.74447466
5944,Urban_E,Howard Cassady,735.6050673,fullqual,99.95506034
5945,Urban_H,Troy Smith,400.7796387,meals,76.82477904
5945,Urban_H,Troy Smith,400.7796387,colgrad,7.802792945
5945,Urban_H,Troy Smith,400.7796387,fullqual,36.27737983
5946,Suburban_E,Archie Griffin,752.5702729,meals,27.82473045
5946,Suburban_E,Archie Griffin,752.5702729,colgrad,23.80811926
5946,Suburban_E,Archie Griffin,752.5702729,fullqual,99.91205923
5947,Suburban_E,Mike Vrabel,744.0384772,meals,45.55785516
5947,Suburban_E,Mike Vrabel,744.0384772,colgrad,21.29100409
5947,Suburban_E,Mike Vrabel,744.0384772,fullqual,85.50503215
5948,Suburban_E,James Laurinaitis,761.5878,meals,43.33014367
5948,Suburban_E,James Laurinaitis,761.5878,colgrad,44.82500437
5948,Suburban_E,James Laurinaitis,761.5878,fullqual,89.50226055
5949,Urban_E,Ed Hess,699.3443234,meals,45.90992033
5949,Urban_E,Ed Hess,699.3443234,colgrad,21.94565382
5949,Urban_E,Ed Hess,699.3443234,fullqual,99.25846479
5950,Suburban_E,Wes Fesler,815.4074162,meals,13.86440415
5950,Suburban_E,Wes Fesler,815.4074162,colgrad,42.64070448
5950,Suburban_E,Wes Fesler,815.4074162,fullqual,99.55724739
5951,Suburban_M,Lecharles Bentley,644.4161602,meals,40.8607576
5951,Suburban_M,Lecharles Bentley,644.4161602,colgrad,33.69149081
5951,Suburban_M,Lecharles Bentley,644.4161602,fullqual,96.04678308
5952,Suburban_E,Bob Ferguson,901.7764148,meals,2.491678949
5952,Suburban_E,Bob Ferguson,901.7764148,colgrad,37.56616828
5952,Suburban_E,Bob Ferguson,901.7764148,fullqual,99.9963113
5953,Suburban_H,Pat Elflein,814.5240074,meals,11.40347619
5953,Suburban_H,Pat Elflein,814.5240074,colgrad,23.54274519
5953,Suburban_H,Pat Elflein,814.5240074,fullqual,99.4713629
5954,Suburban_E,Marcus Marek,627.2906355,meals,48.30728834
5954,Suburban_E,Marcus Marek,627.2906355,colgrad,22.78464978
5954,Suburban_E,Marcus Marek,627.2906355,fullqual,97.40031767
5955,Urban_E,James Laurinaitis,818.8734865,meals,10.08119714
5955,Urban_E,James Laurinaitis,818.8734865,colgrad,32.99391309
5955,Urban_E,James Laurinaitis,818.8734865,fullqual,77.96014417
5956,Suburban_E,Mike Doss,576.5756077,meals,61.71734196
5956,Suburban_E,Mike Doss,576.5756077,colgrad,20.67684079
5956,Suburban_E,Mike Doss,576.5756077,fullqual,87.41822699
5957,Suburban_E,Bob Ferguson,589.9369446,meals,86.57422103
5957,Suburban_E,Bob Ferguson,589.9369446,colgrad,6.628041045
5957,Suburban_E,Bob Ferguson,589.9369446,fullqual,75.09426947
5958,Rural_E,James Laurinaitis,687.5990492,meals,62.65423319
5958,Rural_E,James Laurinaitis,687.5990492,colgrad,3.776924244
5958,Rural_E,James Laurinaitis,687.5990492,fullqual,99.01885157
5959,Urban_E,Ted Smith,714.3271562,meals,20.18059373
5959,Urban_E,Ted Smith,714.3271562,colgrad,27.30860343
5959,Urban_E,Ted Smith,714.3271562,fullqual,69.88175365
5960,Suburban_E,Wes Fesler,803.5826103,meals,10.35355763
5960,Suburban_E,Wes Fesler,803.5826103,colgrad,35.52465057
5960,Suburban_E,Wes Fesler,803.5826103,fullqual,92.38056414
5961,Suburban_E,Wyatt Davis,505.6177715,meals,92.57514786
5961,Suburban_E,Wyatt Davis,505.6177715,colgrad,13.17389854
5961,Suburban_E,Wyatt Davis,505.6177715,fullqual,50.87781454
5962,Urban_E,Jim Stillwagon,720.4936106,meals,56.94798159
5962,Urban_E,Jim Stillwagon,720.4936106,colgrad,25.66254501
5962,Urban_E,Jim Stillwagon,720.4936106,fullqual,84.41537663
5963,Urban_E,Wes Fesler,590.7765817,meals,73.6202653
5963,Urban_E,Wes Fesler,590.7765817,colgrad,12.12903624
5963,Urban_E,Wes Fesler,590.7765817,fullqual,85.16574487
5964,Suburban_E,Mike Nugent,612.6322735,meals,64.48028509
5964,Suburban_E,Mike Nugent,612.6322735,colgrad,4.062757885
5964,Suburban_E,Mike Nugent,612.6322735,fullqual,84.98334211
5965,Suburban_M,Howard Cassady,826.0053552,meals,12.69885174
5965,Suburban_M,Howard Cassady,826.0053552,colgrad,36.64263568
5965,Suburban_M,Howard Cassady,826.0053552,fullqual,99.51573186
5966,Suburban_E,John Hicks,599.8029804,meals,69.47877561
5966,Suburban_E,John Hicks,599.8029804,colgrad,3.406165194
5966,Suburban_E,John Hicks,599.8029804,fullqual,99.67426346
5967,Suburban_H,Rob Murphy,660.3843022,meals,31.99318349
5967,Suburban_H,Rob Murphy,660.3843022,colgrad,17.02413719
5967,Suburban_H,Rob Murphy,660.3843022,fullqual,91.38446734
5968,Suburban_E,Jack Dugger,714.3271162,meals,26.02431052
5968,Suburban_E,Jack Dugger,714.3271162,colgrad,28.37173121
5968,Suburban_E,Jack Dugger,714.3271162,fullqual,99.62556835
5969,Suburban_H,Quinn Pitcock,623.7235805,meals,70.67904375
5969,Suburban_H,Quinn Pitcock,623.7235805,colgrad,15.83544231
5969,Suburban_H,Quinn Pitcock,623.7235805,fullqual,93.86248172
5970,Suburban_E,Joey Bosa,767.9497574,meals,19.0727344
5970,Suburban_E,Joey Bosa,767.9497574,colgrad,47.23461114
5970,Suburban_E,Joey Bosa,767.9497574,fullqual,97.12724587
5971,Suburban_E,Ed Hess,689.7583493,meals,38.53562532
5971,Suburban_E,Ed Hess,689.7583493,colgrad,28.13080658
5971,Suburban_E,Ed Hess,689.7583493,fullqual,82.71054217
5972,Rural_E,Rob Murphy,731.6020551,meals,21.79673752
5972,Rural_E,Rob Murphy,731.6020551,colgrad,18.94941679
5972,Rural_E,Rob Murphy,731.6020551,fullqual,94.85573358
5973,Rural_E,Matt Wilhelm,811.1788005,meals,24.26154979
5973,Rural_E,Matt Wilhelm,811.1788005,colgrad,32.75898573
5973,Rural_E,Matt Wilhelm,811.1788005,fullqual,93.86035365
5974,Suburban_E,Jack Dugger,516.3316232,meals,72.33369269
5974,Suburban_E,Jack Dugger,516.3316232,colgrad,8.614078711
5974,Suburban_E,Jack Dugger,516.3316232,fullqual,75.37133159
5975,Urban_E,Eddie George,595.550674,meals,78.59898033
5975,Urban_E,Eddie George,595.550674,colgrad,11.60487846
5975,Urban_E,Eddie George,595.550674,fullqual,85.90295706
5976,Suburban_E,Tom Tupa,461.7062571,meals,98.75401238
5976,Suburban_E,Tom Tupa,461.7062571,colgrad,5.40760288
5976,Suburban_E,Tom Tupa,461.7062571,fullqual,74.36932534
5977,Urban_E,Chase Young,511.8857665,meals,86.75345436
5977,Urban_E,Chase Young,511.8857665,colgrad,0.594054009
5977,Urban_E,Chase Young,511.8857665,fullqual,86.12292462
5978,Suburban_E,John Hicks,521.3939346,meals,88.71824783
5978,Suburban_E,John Hicks,521.3939346,colgrad,12.34785884
5978,Suburban_E,John Hicks,521.3939346,fullqual,79.01067117
5979,Urban_E,James Laurinaitis,700.2968119,meals,60.40799341
5979,Urban_E,James Laurinaitis,700.2968119,colgrad,29.19868278
5979,Urban_E,James Laurinaitis,700.2968119,fullqual,87.4896119
5980,Suburban_E,Jim Lachey,680.6859343,meals,46.65092619
5980,Suburban_E,Jim Lachey,680.6859343,colgrad,17.22258858
5980,Suburban_E,Jim Lachey,680.6859343,fullqual,99.84932501
5981,Suburban_M,Randy Gradishar,746.7845513,meals,34.78151383
5981,Suburban_M,Randy Gradishar,746.7845513,colgrad,1.357908999
5981,Suburban_M,Randy Gradishar,746.7845513,fullqual,94.19790158
5982,Urban_E,Tom Cousineau,889.1753978,meals,5.083685298
5982,Urban_E,Tom Cousineau,889.1753978,colgrad,15.97437492
5982,Urban_E,Tom Cousineau,889.1753978,fullqual,98.86283854
5983,Urban_H,A.J. Hawk,528.5305791,meals,91.74902311
5983,Urban_H,A.J. Hawk,528.5305791,colgrad,4.274423146
5983,Urban_H,A.J. Hawk,528.5305791,fullqual,75.86739156
5984,Suburban_M,Bob Ferguson,680.3935194,meals,68.61322129
5984,Suburban_M,Bob Ferguson,680.3935194,colgrad,25.79092803
5984,Suburban_M,Bob Ferguson,680.3935194,fullqual,94.17351882
5985,Suburban_E,Tom Cousineau,731.73019,meals,51.26208044
5985,Suburban_E,Tom Cousineau,731.73019,colgrad,14.35126318
5985,Suburban_E,Tom Cousineau,731.73019,fullqual,82.94157541
5986,Rural_E,Will Allen,855.5803416,meals,12.86603222
5986,Rural_E,Will Allen,855.5803416,colgrad,26.91964568
5986,Rural_E,Will Allen,855.5803416,fullqual,97.70956457
5987,Suburban_E,Wes Fesler,639.9115223,meals,55.12449241
5987,Suburban_E,Wes Fesler,639.9115223,colgrad,11.97429611
5987,Suburban_E,Wes Fesler,639.9115223,fullqual,85.64910762
5988,Urban_M,Wes Fesler,633.5904405,meals,52.06191372
5988,Urban_M,Wes Fesler,633.5904405,colgrad,9.123701772
5988,Urban_M,Wes Fesler,633.5904405,fullqual,86.91005398
5989,Rural_E,Quinn Pitcock,719.906105,meals,51.6236441
5989,Rural_E,Quinn Pitcock,719.906105,colgrad,23.77893544
5989,Rural_E,Quinn Pitcock,719.906105,fullqual,90.60694972
5990,Suburban_M,Ted Smith,598.9090411,meals,59.00683671
5990,Suburban_M,Ted Smith,598.9090411,colgrad,19.98223092
5990,Suburban_M,Ted Smith,598.9090411,fullqual,75.61886178
5991,Suburban_E,Tim Fox,674.738226,meals,66.48622286
5991,Suburban_E,Tim Fox,674.738226,colgrad,14.23693465
5991,Suburban_E,Tim Fox,674.738226,fullqual,86.53386416
5992,Suburban_E,Rob Murphy,660.8243411,meals,44.98157846
5992,Suburban_E,Rob Murphy,660.8243411,colgrad,17.86632563
5992,Suburban_E,Rob Murphy,660.8243411,fullqual,90.73503856
5993,Suburban_M,Bill Hackett,663.3793736,meals,51.37583318
5993,Suburban_M,Bill Hackett,663.3793736,colgrad,15.81609071
5993,Suburban_M,Bill Hackett,663.3793736,fullqual,99.97322964
5994,Suburban_E,Bob Brudzinski,530.8931285,meals,97.91547784
5994,Suburban_E,Bob Brudzinski,530.8931285,colgrad,9.469766168
5994,Suburban_E,Bob Brudzinski,530.8931285,fullqual,62.36167792
5995,Urban_E,Chris Ward,646.8336096,meals,48.93445664
5995,Urban_E,Chris Ward,646.8336096,colgrad,17.21259778
5995,Urban_E,Chris Ward,646.8336096,fullqual,99.99214368
5996,Urban_E,James Laurinaitis,750.0388226,meals,37.46998585
5996,Urban_E,James Laurinaitis,750.0388226,colgrad,27.80941427
5996,Urban_E,James Laurinaitis,750.0388226,fullqual,85.01356674
5997,Suburban_H,Charles Harley,817.3815779,meals,7.057959842
5997,Suburban_H,Charles Harley,817.3815779,colgrad,25.98957337
5997,Suburban_H,Charles Harley,817.3815779,fullqual,96.82953941
5998,Urban_E,John Hicks,517.1503448,meals,78.87204853
5998,Urban_E,John Hicks,517.1503448,colgrad,15.90584306
5998,Urban_E,John Hicks,517.1503448,fullqual,63.53057897
5999,Urban_E,Billy Price,576.5187712,meals,71.20374821
5999,Urban_E,Billy Price,576.5187712,colgrad,13.48974113
5999,Urban_E,Billy Price,576.5187712,fullqual,81.46398737
6000,Urban_E,Mike Nugent,701.4778428,meals,34.00384346
6000,Urban_E,Mike Nugent,701.4778428,colgrad,18.48865941
6000,Urban_E,Mike Nugent,701.4778428,fullqual,81.91892041
6001,Suburban_E,Chris Spielman,539.0820131,meals,94.88572525
6001,Suburban_E,Chris Spielman,539.0820131,colgrad,5.125488751
6001,Suburban_E,Chris Spielman,539.0820131,fullqual,70.65113011
6002,Urban_E,Korey Stringer,700.5553992,meals,56.73468371
6002,Urban_E,Korey Stringer,700.5553992,colgrad,25.12531626
6002,Urban_E,Korey Stringer,700.5553992,fullqual,95.80904232
6003,Urban_E,John Hicks,592.3315073,meals,66.14675615
6003,Urban_E,John Hicks,592.3315073,colgrad,19.10281184
6003,Urban_E,John Hicks,592.3315073,fullqual,81.50984207
6004,Suburban_E,Mike Vrabel,741.4714778,meals,51.43950651
6004,Suburban_E,Mike Vrabel,741.4714778,colgrad,18.13465236
6004,Suburban_E,Mike Vrabel,741.4714778,fullqual,95.24993594
6005,Urban_H,Charles Harley,646.6336934,meals,55.55012384
6005,Urban_H,Charles Harley,646.6336934,colgrad,11.83932803
6005,Urban_H,Charles Harley,646.6336934,fullqual,83.55512814
6006,Suburban_M,Jim Lachey,676.1124731,meals,37.25096481
6006,Suburban_M,Jim Lachey,676.1124731,colgrad,21.14757805
6006,Suburban_M,Jim Lachey,676.1124731,fullqual,91.55144388
6007,Urban_E,Bill Hackett,644.0569632,meals,43.04378168
6007,Urban_E,Bill Hackett,644.0569632,colgrad,9.131975766
6007,Urban_E,Bill Hackett,644.0569632,fullqual,73.84227813
6008,Rural_E,Wes Fesler,642.8594306,meals,62.01019995
6008,Rural_E,Wes Fesler,642.8594306,colgrad,22.84965636
6008,Rural_E,Wes Fesler,642.8594306,fullqual,90.4557677
6009,Suburban_M,Bob White,885.9903243,meals,7.234687079
6009,Suburban_M,Bob White,885.9903243,colgrad,35.47006155
6009,Suburban_M,Bob White,885.9903243,fullqual,99.56585701
6010,Rural_E,Jim Stillwagon,537.8015479,meals,98.85368394
6010,Rural_E,Jim Stillwagon,537.8015479,colgrad,5.154951589
6010,Rural_E,Jim Stillwagon,537.8015479,fullqual,63.70332791
6011,Urban_E,Keith Byars,673.6087221,meals,48.21417977
6011,Urban_E,Keith Byars,673.6087221,colgrad,33.65878215
6011,Urban_E,Keith Byars,673.6087221,fullqual,91.34228451
6012,Suburban_E,Chase Young,609.555191,meals,46.03401464
6012,Suburban_E,Chase Young,609.555191,colgrad,13.40837332
6012,Suburban_E,Chase Young,609.555191,fullqual,73.14699867
6013,Urban_E,Chris Ward,798.9140468,meals,4.632653086
6013,Urban_E,Chris Ward,798.9140468,colgrad,52.18158865
6013,Urban_E,Chris Ward,798.9140468,fullqual,94.49712292
6014,Suburban_M,Warren Amling,825.9241184,meals,7.868960267
6014,Suburban_M,Warren Amling,825.9241184,colgrad,45.31506275
6014,Suburban_M,Warren Amling,825.9241184,fullqual,83.7155495
6015,Suburban_E,Denzel Ward,664.1808503,meals,64.38949776
6015,Suburban_E,Denzel Ward,664.1808503,colgrad,9.798034334
6015,Suburban_E,Denzel Ward,664.1808503,fullqual,85.58515892
6016,Suburban_E,Tim Fox,768.5729026,meals,44.87511546
6016,Suburban_E,Tim Fox,768.5729026,colgrad,28.20326399
6016,Suburban_E,Tim Fox,768.5729026,fullqual,95.30025987
6017,Suburban_E,Jim Stillwagon,830.0850591,meals,29.67006196
6017,Suburban_E,Jim Stillwagon,830.0850591,colgrad,28.93887023
6017,Suburban_E,Jim Stillwagon,830.0850591,fullqual,99.94257793
6018,Suburban_E,Bob Ferguson,773.4952383,meals,40.17519993
6018,Suburban_E,Bob Ferguson,773.4952383,colgrad,19.26684483
6018,Suburban_E,Bob Ferguson,773.4952383,fullqual,97.45588684
6019,Urban_E,Warren Amling,715.0908702,meals,46.60454111
6019,Urban_E,Warren Amling,715.0908702,colgrad,5.444251761
6019,Urban_E,Warren Amling,715.0908702,fullqual,96.35630616
6020,Rural_E,Eddie George,579.802433,meals,72.16842743
6020,Rural_E,Eddie George,579.802433,colgrad,23.77330173
6020,Rural_E,Eddie George,579.802433,fullqual,62.7336138
6021,Suburban_E,Andy Katzenmoyer,637.8226682,meals,79.69543124
6021,Suburban_E,Andy Katzenmoyer,637.8226682,colgrad,4.989187392
6021,Suburban_E,Andy Katzenmoyer,637.8226682,fullqual,91.7981208
6022,Rural_E,Chris Spielman,867.4163274,meals,5.836585211
6022,Rural_E,Chris Spielman,867.4163274,colgrad,30.15975058
6022,Rural_E,Chris Spielman,867.4163274,fullqual,99.94201059
6023,Suburban_E,Chris Ward,706.0916073,meals,28.44781624
6023,Suburban_E,Chris Ward,706.0916073,colgrad,26.19063308
6023,Suburban_E,Chris Ward,706.0916073,fullqual,93.10860585
6024,Suburban_E,Howard Cassady,611.8974022,meals,70.72881232
6024,Suburban_E,Howard Cassady,611.8974022,colgrad,11.09943091
6024,Suburban_E,Howard Cassady,611.8974022,fullqual,78.21674167
6025,Rural_E,Joey Bosa,536.9707318,meals,90.44091355
6025,Rural_E,Joey Bosa,536.9707318,colgrad,11.45038308
6025,Rural_E,Joey Bosa,536.9707318,fullqual,98.57475606
6026,Urban_E,Bob Ferguson,856.899652,meals,3.446514299
6026,Urban_E,Bob Ferguson,856.899652,colgrad,8.259355337
6026,Urban_E,Bob Ferguson,856.899652,fullqual,94.90663836
6027,Suburban_E,Malcolm Jenkins,560.1655788,meals,82.02564698
6027,Suburban_E,Malcolm Jenkins,560.1655788,colgrad,2.476596184
6027,Suburban_E,Malcolm Jenkins,560.1655788,fullqual,50.18674816
6028,Suburban_E,Vic Janowicz,868.7520374,meals,23.21397776
6028,Suburban_E,Vic Janowicz,868.7520374,colgrad,39.58396064
6028,Suburban_E,Vic Janowicz,868.7520374,fullqual,98.81449484
6029,Urban_M,Chris Ward,691.8149772,meals,20.2515685
6029,Urban_M,Chris Ward,691.8149772,colgrad,14.1807225
6029,Urban_M,Chris Ward,691.8149772,fullqual,90.40608065
6030,Urban_E,Jim Lachey,511.75903,meals,90.24814169
6030,Urban_E,Jim Lachey,511.75903,colgrad,1.489778011
6030,Urban_E,Jim Lachey,511.75903,fullqual,84.2220433
6031,Rural_E,Dan Wilkinson,732.3591677,meals,26.41053705
6031,Rural_E,Dan Wilkinson,732.3591677,colgrad,24.75653376
6031,Rural_E,Dan Wilkinson,732.3591677,fullqual,63.73553865
6032,Suburban_E,Terry Glenn,545.2687338,meals,77.29348354
6032,Suburban_E,Terry Glenn,545.2687338,colgrad,37.44856078
6032,Suburban_E,Terry Glenn,545.2687338,fullqual,76.7776048
6033,Urban_E,Chris Spielman,651.669112,meals,76.78982392
6033,Urban_E,Chris Spielman,651.669112,colgrad,29.40480861
6033,Urban_E,Chris Spielman,651.669112,fullqual,88.79333555
6034,Urban_E,Randy Gradishar,891.1566962,meals,3.409576323
6034,Urban_E,Randy Gradishar,891.1566962,colgrad,31.3944571
6034,Urban_E,Randy Gradishar,891.1566962,fullqual,98.02155102
6035,Suburban_E,Malcolm Jenkins,934.7564864,meals,0.373573857
6035,Suburban_E,Malcolm Jenkins,934.7564864,colgrad,45.06518711
6035,Suburban_E,Malcolm Jenkins,934.7564864,fullqual,99.69325008
6036,Suburban_M,James Laurinaitis,778.5093249,meals,28.28333911
6036,Suburban_M,James Laurinaitis,778.5093249,colgrad,30.22170811
6036,Suburban_M,James Laurinaitis,778.5093249,fullqual,92.77703544
6037,Suburban_E,Matt Wilhelm,577.1392126,meals,95.05922978
6037,Suburban_E,Matt Wilhelm,577.1392126,colgrad,7.54344401
6037,Suburban_E,Matt Wilhelm,577.1392126,fullqual,84.55719906
6038,Suburban_E,Will Allen,579.1233112,meals,91.82204586
6038,Suburban_E,Will Allen,579.1233112,colgrad,5.323432257
6038,Suburban_E,Will Allen,579.1233112,fullqual,81.24951743
6039,Urban_E,Esco Sarkkinen,869.8163824,meals,2.424541255
6039,Urban_E,Esco Sarkkinen,869.8163824,colgrad,29.83108978
6039,Urban_E,Esco Sarkkinen,869.8163824,fullqual,99.27052654
6040,Suburban_E,Orlando Pace,750.1479016,meals,16.18055284
6040,Suburban_E,Orlando Pace,750.1479016,colgrad,20.93995858
6040,Suburban_E,Orlando Pace,750.1479016,fullqual,99.82326422
6041,Suburban_M,Terry Glenn,548.9303519,meals,72.15509133
6041,Suburban_M,Terry Glenn,548.9303519,colgrad,3.029083728
6041,Suburban_M,Terry Glenn,548.9303519,fullqual,99.74842484
6042,Rural_E,Andy Katzenmoyer,864.4221193,meals,19.16228472
6042,Rural_E,Andy Katzenmoyer,864.4221193,colgrad,48.43033931
6042,Rural_E,Andy Katzenmoyer,864.4221193,fullqual,95.6946037
6043,Suburban_E,Eddie George,827.6757086,meals,13.01705518
6043,Suburban_E,Eddie George,827.6757086,colgrad,38.71004748
6043,Suburban_E,Eddie George,827.6757086,fullqual,96.70052321
6044,Suburban_E,Randy Gradishar,620.1436027,meals,84.91692326
6044,Suburban_E,Randy Gradishar,620.1436027,colgrad,7.528071025
6044,Suburban_E,Randy Gradishar,620.1436027,fullqual,88.65393419
6045,Suburban_E,Jack Tatum,659.9699017,meals,72.69128279
6045,Suburban_E,Jack Tatum,659.9699017,colgrad,11.32430893
6045,Suburban_E,Jack Tatum,659.9699017,fullqual,99.93828507
6046,Urban_H,Mike Nugent,847.1381694,meals,0.678847986
6046,Urban_H,Mike Nugent,847.1381694,colgrad,71.6229037
6046,Urban_H,Mike Nugent,847.1381694,fullqual,94.85339144
6047,Suburban_E,Gomer Jones,668.5663354,meals,41.65588806
6047,Suburban_E,Gomer Jones,668.5663354,colgrad,7.117810607
6047,Suburban_E,Gomer Jones,668.5663354,fullqual,82.33591299
6048,Suburban_H,Malik Hooker,499.9682398,meals,84.20009117
6048,Suburban_H,Malik Hooker,499.9682398,colgrad,6.109539921
6048,Suburban_H,Malik Hooker,499.9682398,fullqual,99.07539642
6049,Urban_H,Jack Dugger,489.9100111,meals,68.07060598
6049,Urban_H,Jack Dugger,489.9100111,colgrad,8.855308699
6049,Urban_H,Jack Dugger,489.9100111,fullqual,73.88715726
6050,Suburban_E,Tim Fox,767.5827222,meals,39.20071207
6050,Suburban_E,Tim Fox,767.5827222,colgrad,14.44054968
6050,Suburban_E,Tim Fox,767.5827222,fullqual,95.5465321
6051,Rural_E,Chris Spielman,541.2050903,meals,97.95491989
6051,Rural_E,Chris Spielman,541.2050903,colgrad,2.771651705
6051,Rural_E,Chris Spielman,541.2050903,fullqual,78.13498575
6052,Suburban_E,Keith Byars,769.279457,meals,20.96962642
6052,Suburban_E,Keith Byars,769.279457,colgrad,35.97328182
6052,Suburban_E,Keith Byars,769.279457,fullqual,98.9058523
6053,Urban_E,Jim Lachey,759.1630134,meals,18.80787001
6053,Urban_E,Jim Lachey,759.1630134,colgrad,28.58180342
6053,Urban_E,Jim Lachey,759.1630134,fullqual,96.1722901
6054,Urban_M,Chris Spielman,879.2888194,meals,0.640228507
6054,Urban_M,Chris Spielman,879.2888194,colgrad,40.83356244
6054,Urban_M,Chris Spielman,879.2888194,fullqual,99.28623496
6055,Suburban_E,A.J. Hawk,677.87377,meals,65.35902086
6055,Suburban_E,A.J. Hawk,677.87377,colgrad,3.850814632
6055,Suburban_E,A.J. Hawk,677.87377,fullqual,94.61749033
6056,Rural_E,Tom Cousineau,747.8586426,meals,57.53319052
6056,Rural_E,Tom Cousineau,747.8586426,colgrad,16.40143652
6056,Rural_E,Tom Cousineau,747.8586426,fullqual,98.51284983
6057,Suburban_E,Chris Ward,658.3772867,meals,44.99617803
6057,Suburban_E,Chris Ward,658.3772867,colgrad,22.65386513
6057,Suburban_E,Chris Ward,658.3772867,fullqual,95.74207011
6058,Urban_E,Mike Nugent,801.71404,meals,11.64527277
6058,Urban_E,Mike Nugent,801.71404,colgrad,21.20058968
6058,Urban_E,Mike Nugent,801.71404,fullqual,99.74349467
6059,Suburban_E,Mike Nugent,586.6802343,meals,59.37708237
6059,Suburban_E,Mike Nugent,586.6802343,colgrad,14.59489584
6059,Suburban_E,Mike Nugent,586.6802343,fullqual,59.41007673
